Status,Website,Category,Type / Wood Species,Thickness,Width,Brand Name,Sub-Category / Collection,Name / Colour,Joint Type / Profile,Country of Origin,Grade,Surface Texture,Wear Layer,Sqft / Box,Box Weight,Boxes / Pallet,Installation Method,Warranty,Retail Price,Min Price,Promo Price,Length,url,image1,im1,image2,image3
1,vidarflooring.com,Engineered,White Ash,"9/16""","Dry sawn cut wood layer 7 1/2"" ",Vidar,White Ash,Sandy,Tongue and groove profile,China,Select&Better,,,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 33%-50% Micro-beveled",https://vidarflooring.com/test-page/item/162-white-ash-collection-sandy,https://drive.google.com/file/d/1AlEj38LqQ24igaiIhI9N-ksBGA2QL_gC/view?usp=drivesdk,,https://drive.google.com/file/d/1jXrRo92s1zn16FIjlT61oWvN0VSMbXM4/view?usp=drivesdk,
1,vidarflooring.com,Engineered,White Ash,"9/16""","Dry sawn cut wood layer 7 1/2"" ",Vidar,White Ash,Ebony,Tongue and groove profile,China,Select&Better,,,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 33%-50% Micro-beveled",https://vidarflooring.com/test-page/item/163-white-ash-collection-ebony,https://drive.google.com/file/d/1LtLZhvaQKvWy7KO467Gg7AZlPQAfQOOP/view?usp=drivesdk,,https://drive.google.com/file/d/15Z_cnGa0f13LUGmRPFqQuhpmoc06S30P/view?usp=drivesdk,
1,vidarflooring.com,Engineered,White Ash,"9/16""","Dry sawn cut wood layer 7 1/2"" ",Vidar,White Ash,Whistler,Tongue and groove profile,China,Select&Better,,,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 33%-50% Micro-beveled",https://vidarflooring.com/test-page/item/164-white-ash-collection-whistler,https://drive.google.com/file/d/1Q8NgSqV6Z8frf3JCXybhuQ1BWxXHx3dY/view?usp=drivesdk,,https://drive.google.com/file/d/1VMAV5T8SM67DryFDcQ_kMjgZKZa8ZSrm/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Silver Stone,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/165-american-oak-herringbone-collection-silver-stone,https://drive.google.com/file/d/1Ddq7FTF7__x0wQEEpGLhoDXgGCZ1Vqri/view?usp=drivesdk,,,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Toffee Crunch,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/166-american-oak-herringbone-collection-toffee-crunch,https://drive.google.com/file/d/1SpJ6QjwjuJE7G0YDgM1Y_9Raz7WxhXNB/view?usp=drivesdk,,https://drive.google.com/file/d/1hwj9oexIam8byuqGFw_WQzN0NVPB6TVQ/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Driftwood,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/167-american-oak-herringbone-collection-driftwood,https://drive.google.com/file/d/1O8MktWieeEzRpm689NzlMu8z8lEuH1h-/view?usp=drivesdk,,https://drive.google.com/file/d/1r1MVo8y7CKIV57itSwERQwgeLYF5LU1h/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Daybreak,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/168-american-oak-herringbone-collection-daybreak,https://drive.google.com/file/d/1Ech2oaDNEwlacujpGy8a6lTq0G3ZhrYl/view?usp=drivesdk,,https://drive.google.com/file/d/1mXDbL8V2UH_nWK18Wd--886WfiLe0zO1/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Pearl,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/169-american-oak-herringbone-collection-pearl,https://drive.google.com/file/d/1aX-EXm4dI07Fl6EaMhgE1QxG17OFejvD/view?usp=drivesdk,,https://drive.google.com/file/d/1TFzwuOSwplEBdgB9yBjZ_oZZJWL8Q9Ba/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Naked Oak,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/170-american-oak-herringbone-collection-naked-oak,https://drive.google.com/file/d/1n54Vp2yetFc_ZXw5irFDpZ_rRJQA3f-9/view?usp=drivesdk,,https://drive.google.com/file/d/1HtOXCjM9oMrVJ-g9UoIgnVTUzlVLCXoD/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,9/16'' (14mm) Micro-beveled,119 mm,Vidar,American Oak Herringbone,Milkyway,Tongue and groove profile,China,"Select&Better, Select",Wirebrushed,3mm dry sawn cut wood layer,,,,glue down is recommended,"Limited 35 years finish warranty,lifetime structural warranty",,,,,https://vidarflooring.com/test-page/item/171-american-oak-herringbone-collection-milkyway,https://drive.google.com/file/d/1M3NCXOTmP_FO1Fzte7WGs7s46S8XoHDe/view?usp=drivesdk,,https://drive.google.com/file/d/1edCEG7A_R5k8m8BbVyqypNGaiNmpET_S/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"9/16""","7 1/2"" ",Vidar,7 1/2'' American White Oak,Pearl,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50% ",https://vidarflooring.com/test-page/item/172-7-1-2-collection-american-white-oak-pearl,https://drive.google.com/file/d/1Zo1Q88uugy7ZwUPna19iftcdHiisAaE0/view?usp=drivesdk,,https://drive.google.com/file/d/1DiQxg-VrhoID3L3vAj6yg1YUp1o0RBmr/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"9/16""","7 1/2"" ",Vidar,7 1/2'' American White Oak,Macaroon,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50% ",https://vidarflooring.com/test-page/item/173-7-1-2-collection-american-white-oak-macaroon,https://drive.google.com/file/d/18FRSa1QYYFQp_drh02AvNnEnV10vLiE8/view?usp=drivesdk,,https://drive.google.com/file/d/12QlIYtbyURATv9WwQoxueN9JO-XAL0rQ/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"9/16""","7 1/2"" ",Vidar,7 1/2'' American White Oak,Toffee Crunch,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50% ",https://vidarflooring.com/test-page/item/174-7-1-2-collection-american-white-oak-toffee-crunch,https://drive.google.com/file/d/1FawV1katxdxfD4efHGUtIP8OXaXBGAwq/view?usp=drivesdk,,https://drive.google.com/file/d/13YFtYvSOj3MWwSOIsTDWTnWZqb0Bx6GK/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"9/16""","• 9"" ",Vidar,9'' American White Oak,Urban Grey,Tongue and groove profile,China,Select&Better,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50%",https://vidarflooring.com/test-page/item/175-naked-oak-urban-grey,https://drive.google.com/file/d/1rwTsv3kVq6JVgWHQJ95Ys1s2GPT9QdJW/view?usp=drivesdk,,https://drive.google.com/file/d/1wf6rGgL3lrE3sF2cGnz6eVzd64_0ATfk/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"9/16""","9"" ",Vidar,9'' American White Oak,Daybreak,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50%",https://vidarflooring.com/test-page/item/176-naked-oak-daybreak,https://drive.google.com/file/d/1bPO8E1y235zws_VOso01Gvxlqv45BlM_/view?usp=drivesdk,,https://drive.google.com/file/d/18uKUxPaju-4uvFi6r8_D49A-9dKnXpKU/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"9/16""","9"" ",Vidar,9'' American White Oak,Wheat Berry,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50% ",https://vidarflooring.com/test-page/item/177-american-oak-wheat-berry,https://drive.google.com/file/d/1fwQby1uQzjWMZNAxfJB7CSQiX029oPnM/view?usp=drivesdk,,https://drive.google.com/file/d/1YmSg4xqR1PGpSbmb_wBDUNmEtr0X3kIe/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Black Walnut,"9/16""","8-1/4"" ",Vidar,American Black Walnut,Natural,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50% ",https://vidarflooring.com/test-page/item/178-natural,https://drive.google.com/file/d/1CdPGYKcpGh0oHvP9dvy8WBJrpjtiAK45/view?usp=drivesdk,,https://drive.google.com/file/d/1lVC5_0-3IT2b9Iin5PNGmxiiHTiagMXE/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Black Walnut,"9/16""","8-1/4"" ",Vidar,American Black Walnut,Provence,Tongue and groove profile,China,Character / Select&Better / Select,,Dry sawn cut wood layer,,,,Floating Glue-Down,"Limited 35 years finish warranty, lifetime structural warranty ",,,,"RL, full length 33%-50% ",https://vidarflooring.com/test-page/item/179-american-black-walnut-provence,https://drive.google.com/file/d/15dZX5mYokQtwrcIK9EtLWMOB1WdHRtv_/view?usp=drivesdk,,https://drive.google.com/file/d/1vljXPcNWX5ooGyz13fBYTLfT2naXQuI5/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Coffee,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/44-coffee,https://drive.google.com/file/d/1ammjy25gu7u0HNFs_Rlbjd242qN5pvhs/view?usp=drivesdk,,https://drive.google.com/file/d/18ChgP10iHJqJERRhHb0QrmH76zkX78rM/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Black Brown,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/49-black-brown,https://drive.google.com/file/d/1JOfhD_PBf5XCfr4zruIxnMt0RaADklwJ/view?usp=drivesdk,,https://drive.google.com/file/d/1ucJ2gv__6tFgU0FkrNbOQ-jvCm82sZBH/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,English Manor,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/50-english-manor,https://drive.google.com/file/d/13UYEWG330cfm8W74N-vzjSRSGe-iZv4x/view?usp=drivesdk,,https://drive.google.com/file/d/1NygxAJBjBI6msZZzECIvpoPkwqGdV7US/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Smoke Grey,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/51-smoke-grey,https://drive.google.com/file/d/1_k9u01xJGFGi-fOMtjqNVCzUf8FajiSB/view?usp=drivesdk,,https://drive.google.com/file/d/11Cst7FvWky-uM_4Jbr3R4FKFO3-H-kJQ/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Snow Flake,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/52-snow-flake,https://drive.google.com/file/d/1okeIvnS9npvZH3GsmiI5aeNq2kysftOt/view?usp=drivesdk,,https://drive.google.com/file/d/1r3gH3V9KKJ9ffIfqRwXtWxg0EImYqGr_/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Sand Castle,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/53-sand-castle,https://drive.google.com/file/d/1w9xdKVJqo3XooI6kLTUCNxfn-pHe6IL8/view?usp=drivesdk,,https://drive.google.com/file/d/1-QI2vz7G6cKDUgMNcS_fNHGPs0EXgsaj/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Camel,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/54-camel,https://drive.google.com/file/d/1V-FeDz2RzLGLdzGPqPzmZplA3H7pDNi0/view?usp=drivesdk,,https://drive.google.com/file/d/177MEhHzfdAc5oU48KumZDPEVmS-pIt6m/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,LandMark,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/55-landmark,https://drive.google.com/file/d/1hYqdIZAP8y6vucwusUoPJiqYorhB1o7r/view?usp=drivesdk,,https://drive.google.com/file/d/1SbA2A55_f9PMS3zA3eKU7H8dKAsx1PQ_/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Driftwood,Tongue and groove profile,China,"Select & Better, Select, Character",,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/56-driftwood,https://drive.google.com/file/d/1i25_e8FXpFdG7VtGdWAtBwyC0ALl2WHU/view?usp=drivesdk,,https://drive.google.com/file/d/1b_jmMp0xv2pA4xe7CJi3Lf7A2tX4-0D8/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Fortino,Tongue and groove profile,China,Character,,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/57-fortino,https://drive.google.com/file/d/1hG8hBXevnCvSFayVE7zbUXusnMcZ2gXS/view?usp=drivesdk,,https://drive.google.com/file/d/1g0PTrtlcPhkty0JaZvZVD490SIDyfwf4/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Natural,Tongue and groove profile,China,"Select & Better, Select, Character",,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/58-naturals,https://drive.google.com/file/d/11pMcZla5mMfLHQSFA1uVUt4G06MaWp1D/view?usp=drivesdk,,https://drive.google.com/file/d/1XJcEydJ9j-PNKP1d3KL8FYL9TVAMjpyY/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","6""",Vidar,American Oak 6,Day Break,Tongue and groove profile,China,"Select & Better, Select, Character",,2mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 17%-50%",https://vidarflooring.com/test-page/item/59-day-break,https://drive.google.com/file/d/1Zr5r0RuokneY8gRPV3_m_YGBt_JUyHI4/view?usp=drivesdk,,https://drive.google.com/file/d/1s4D7UaPcBnTilPbgGjnrYir_F0u_qyXw/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","7""",Vidar,American Oak 6,Sky,Tongue and groove profile,China,Character,,3mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 33%-50%",https://vidarflooring.com/test-page/item/60-sky,https://drive.google.com/file/d/1wyTkt3WhfyHDEWQ-uXpp9W724ZjdGvLr/view?usp=drivesdk,,https://drive.google.com/file/d/1DWZAXqdgm-Dl6Fs3qHBbSa-Ue_jTrN_w/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","7""",Vidar,American Oak 7,Stormy Grey,Tongue and groove profile,China,Character,,3mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 33%-50%",https://vidarflooring.com/test-page/item/61-stormy-grey,https://drive.google.com/file/d/1aoW_XdXjhF2zhoMoS5qd7oIfeB8bnPQe/view?usp=drivesdk,,https://drive.google.com/file/d/15ThbH5Dc-GSl4oudBVPmQMzCJuZG67Y4/view?usp=drivesdk,
1,vidarflooring.com,Engineered,American Oak,"3/4"" (18mm) ","7""",Vidar,American Oak 7,Charcoal,Tongue and groove profile,China,Character,,3mm dry sawn cut wood layer,,,,nail down installation with glue assist is recommended,"Limited 35 years finish warranty, lifetime structural warranty",,,,"RL, full length 33%-50%",https://vidarflooring.com/test-page/item/62-charcoal,https://drive.google.com/file/d/1lk7ju_cgSdn2VUdyXrT7tb1s2w5b78C_/view?usp=drivesdk,,https://drive.google.com/file/d/1x62gHMQZnvLFTpYwqWtxpBf6oF0CuJaw/view?usp=drivesdk,
